id,l_33,l_70,l_101,l_4
doc008697,1,-1,-1,-1
doc008698,1,-1,-1,1
doc008699,1,-1,-1,-1
doc008700,1,-1,-1,-1
doc008701,1,1,-1,-1
doc008702,1,-1,-1,-1
doc008703,1,-1,-1,-1
doc008704,1,-1,-1,-1
doc008705,1,-1,-1,-1
doc008706,1,-1,-1,1
doc008707,-1,-1,1,-1
doc008708,1,-1,-1,1
doc008709,1,1,-1,-1
doc008710,-1,-1,1,-1
doc008711,1,-1,-1,-1
doc008712,1,1,-1,-1
doc008713,1,-1,-1,1
doc008714,1,-1,-1,1
doc008715,1,-1,-1,-1
doc008716,1,-1,-1,-1
doc008717,1,-1,-1,-1
doc008718,1,-1,1,-1
doc008719,1,-1,-1,-1
doc008720,1,-1,-1,-1
doc008721,1,-1,-1,1
doc008722,1,-1,-1,-1
doc008723,-1,-1,1,-1
doc008724,-1,-1,1,-1
doc008725,-1,1,-1,-1
doc008726,1,-1,-1,-1
doc008727,1,-1,-1,-1
doc008728,1,-1,-1,-1
doc008729,-1,-1,1,-1
doc008730,1,-1,-1,1
doc008731,1,-1,-1,1
doc008732,-1,1,-1,-1
doc008733,1,-1,-1,-1
doc008734,1,1,-1,-1
doc008735,1,-1,-1,-1
doc008736,1,-1,-1,1
doc008737,1,-1,-1,1
doc008738,1,-1,-1,1
doc008739,1,-1,-1,1
doc008740,1,-1,-1,-1
doc008741,-1,-1,1,-1
doc008742,1,-1,-1,1
doc008743,1,-1,-1,1
doc008744,1,-1,-1,1
doc008745,1,-1,-1,1
doc008746,1,-1,-1,-1
doc008747,1,-1,-1,1
doc008748,1,-1,-1,-1
doc008749,1,-1,-1,-1
doc008750,1,1,-1,-1
doc008751,1,-1,-1,1
doc008752,-1,-1,1,-1
doc008753,1,-1,1,-1
doc008754,1,-1,-1,-1
doc008755,1,-1,-1,-1
doc008756,1,-1,-1,1
doc008757,-1,-1,1,-1
doc008758,-1,-1,1,-1
doc008759,1,-1,-1,-1
doc008760,1,-1,-1,1
doc008761,-1,-1,1,-1
doc008762,-1,-1,1,-1
doc008763,1,-1,-1,1
doc008764,1,-1,-1,-1
doc008765,-1,-1,-1,-1
doc008766,1,-1,-1,1
doc008767,-1,-1,1,-1
doc008768,1,1,-1,-1
doc008769,1,-1,-1,1
doc008770,1,-1,-1,-1
doc008771,1,-1,-1,1
doc008772,1,-1,-1,-1
doc008773,1,-1,-1,1
doc008774,1,-1,-1,-1
doc008775,-1,1,-1,-1
doc008776,1,-1,-1,1
doc008777,1,-1,-1,1
doc008778,1,1,-1,-1
doc008779,1,-1,-1,1
doc008780,1,1,-1,-1
doc008781,1,-1,-1,1
doc008782,-1,-1,1,-1
doc008783,-1,-1,1,-1
doc008784,1,-1,-1,1
doc008785,-1,-1,1,-1
doc008786,-1,-1,1,-1
doc008787,1,1,-1,-1
doc008788,1,-1,-1,1
doc008789,1,-1,-1,-1
doc008790,1,-1,-1,1
doc008791,-1,-1,1,-1
doc008792,1,-1,-1,1
doc008793,1,-1,-1,-1
doc008794,1,-1,-1,-1
doc008795,-1,-1,-1,-1
doc008796,1,-1,-1,-1
doc008797,1,-1,-1,1
doc008798,1,-1,-1,1
doc008799,1,-1,-1,-1
doc008800,1,-1,-1,-1
doc008801,-1,-1,1,-1
doc008802,1,-1,-1,1
doc008803,1,-1,-1,1
doc008804,1,-1,-1,1
doc008805,1,-1,-1,1
doc008806,1,-1,-1,-1
doc008807,1,-1,-1,1
doc008808,1,-1,-1,1
doc008809,1,-1,-1,1
doc008810,1,-1,-1,1
doc008811,1,-1,-1,1
doc008812,1,-1,-1,-1
doc008813,1,-1,-1,1
doc008814,1,-1,-1,1
doc008815,1,-1,-1,1
doc008816,1,-1,-1,1
doc008817,1,-1,-1,1
doc008818,1,-1,-1,1
doc008819,1,-1,-1,1
doc008820,1,-1,-1,1
doc008821,1,1,-1,-1
doc008822,1,-1,-1,1
doc008823,1,-1,-1,-1
doc008824,1,-1,-1,1
doc008825,1,-1,-1,-1
doc008826,1,-1,-1,-1
doc008827,1,-1,-1,1
doc008828,1,-1,-1,-1
doc008829,1,-1,-1,1
doc008830,1,-1,-1,-1
doc008831,-1,-1,1,-1
doc008832,1,-1,-1,-1
doc008833,1,-1,-1,-1
doc008834,1,-1,-1,1
doc008835,1,1,-1,-1
doc008836,-1,-1,-1,-1
doc008837,1,-1,-1,1
doc008838,1,-1,-1,-1
doc008839,1,-1,-1,-1
doc008840,1,1,-1,-1
doc008841,1,-1,-1,1
doc008842,1,-1,-1,-1
doc008843,1,-1,-1,1
doc008844,1,-1,-1,1
doc008845,1,1,-1,-1
doc008846,1,-1,-1,-1
doc008847,1,-1,-1,-1
doc008848,-1,-1,-1,-1
doc008849,1,-1,-1,-1
doc008850,-1,-1,-1,-1
doc008851,1,-1,-1,-1
doc008852,1,-1,-1,1
doc008853,1,1,-1,-1
doc008854,1,-1,-1,1
doc008855,1,-1,-1,-1
doc008856,1,-1,-1,-1
doc008857,1,-1,-1,-1
doc008858,1,-1,-1,1
doc008859,1,-1,-1,-1
doc008860,1,-1,-1,-1
doc008861,-1,-1,1,-1
doc008862,1,-1,-1,1
doc008863,1,-1,-1,-1
doc008864,1,-1,-1,-1
doc008865,1,-1,-1,-1
doc008866,1,-1,-1,-1
doc008867,1,-1,-1,-1
doc008868,1,-1,-1,-1
doc008869,1,-1,-1,1
doc008870,1,-1,-1,-1
doc008871,1,-1,1,-1
doc008872,1,-1,-1,-1
doc008873,1,-1,-1,1
doc008874,1,-1,-1,1
doc008875,1,-1,1,-1
doc008876,1,-1,-1,1
doc008877,1,-1,-1,-1
doc008878,1,-1,-1,-1
doc008879,1,-1,-1,1
doc008880,1,-1,-1,-1
doc008881,1,1,-1,-1
doc008882,1,-1,-1,1
doc008883,1,-1,-1,1
doc008884,1,-1,-1,-1
doc008885,1,-1,-1,1
doc008886,1,-1,-1,1
doc008887,1,-1,-1,1
doc008888,1,-1,-1,-1
doc008889,1,-1,-1,1
doc008890,1,-1,-1,1
doc008891,1,-1,-1,1
doc008892,1,-1,-1,-1
doc008893,1,-1,-1,1
doc008894,1,-1,-1,1
doc008895,-1,-1,1,-1
doc008896,1,1,-1,-1
doc008897,1,-1,-1,1
doc008898,-1,-1,-1,-1
doc008899,1,-1,-1,-1
doc008900,1,-1,-1,1
doc008901,1,-1,-1,1
doc008902,1,-1,-1,-1
doc008903,1,-1,-1,-1
doc008904,1,-1,-1,1
doc008905,1,-1,-1,1
doc008906,1,-1,-1,1
doc008907,1,-1,-1,-1
doc008908,1,-1,-1,-1
doc008909,1,-1,-1,1
doc008910,1,-1,-1,-1
doc008911,1,-1,-1,-1
doc008912,1,-1,-1,1
doc008913,1,-1,-1,1
doc008914,1,-1,-1,1
doc008915,1,-1,-1,-1
doc008916,1,-1,-1,-1
doc008917,1,-1,-1,1
doc008918,1,-1,-1,-1
doc008919,1,-1,-1,-1
doc008920,1,-1,-1,-1
doc008921,1,-1,-1,-1
doc008922,1,-1,-1,-1
doc008923,1,-1,-1,-1
doc008924,1,-1,-1,-1
doc008925,-1,-1,1,-1
doc008926,1,-1,-1,-1
doc008927,-1,-1,1,-1
doc008928,1,-1,1,-1
doc008929,1,-1,-1,-1
doc008930,1,-1,-1,-1
doc008931,1,1,-1,-1
doc008932,1,1,-1,-1
doc008933,1,-1,-1,-1
doc008934,1,-1,-1,-1
doc008935,1,1,-1,-1
doc008936,1,-1,-1,-1
doc008937,1,-1,-1,1
doc008938,-1,1,-1,-1
doc008939,-1,-1,1,-1
doc008940,-1,1,1,-1
doc008941,-1,-1,1,-1
doc008942,-1,-1,1,-1
doc008943,-1,-1,-1,-1
doc008944,-1,1,-1,-1
doc008945,-1,1,-1,-1
doc008946,-1,-1,1,-1
doc008947,-1,-1,1,-1
doc008948,-1,-1,1,-1
doc008949,-1,1,-1,-1
doc008950,1,-1,-1,-1
doc008951,-1,-1,-1,-1
doc008952,1,-1,-1,1
doc008953,-1,1,-1,-1
doc008954,1,-1,-1,-1
doc008955,-1,-1,-1,-1
doc008956,-1,-1,-1,-1
doc008957,-1,-1,-1,-1
doc008958,-1,-1,-1,-1
doc008959,-1,1,-1,-1
doc008960,-1,-1,1,-1
doc008961,-1,-1,1,-1
doc008962,-1,-1,1,-1
doc008963,-1,-1,1,-1
doc008964,-1,-1,1,-1
doc008965,-1,-1,1,-1
doc008966,-1,-1,1,-1
doc008967,-1,-1,1,-1
doc008968,-1,-1,1,-1
doc008969,-1,-1,1,-1
doc008970,-1,-1,1,-1
doc008971,-1,-1,1,-1
doc008972,-1,-1,1,-1
doc008973,-1,-1,1,-1
doc008974,-1,1,-1,-1
doc008975,-1,-1,1,-1
doc008976,-1,-1,1,-1
doc008977,-1,-1,1,-1
doc008978,-1,-1,1,-1
doc008979,-1,-1,1,-1
doc008980,-1,-1,1,-1
doc008981,-1,-1,1,-1
doc008982,-1,-1,-1,-1
doc008983,-1,-1,1,-1
doc008984,-1,-1,1,-1
doc008985,-1,-1,1,-1
doc008986,1,-1,-1,-1
doc008987,-1,-1,1,-1
doc008988,-1,-1,1,-1
doc008989,1,-1,1,-1
doc008990,-1,-1,-1,-1
doc008991,1,-1,-1,-1
doc008992,-1,-1,1,-1
doc008993,-1,1,-1,-1
doc008994,-1,-1,1,-1
doc008995,1,-1,-1,-1
doc008996,-1,-1,1,-1
doc008997,1,-1,1,-1
doc008998,-1,-1,1,-1
doc008999,-1,-1,1,-1
doc009000,-1,-1,1,-1
doc009001,1,-1,-1,-1
doc009002,-1,-1,-1,-1
doc009003,-1,-1,1,-1
doc009004,1,-1,-1,-1
doc009005,1,-1,-1,1
doc009006,1,-1,-1,-1
doc009007,-1,-1,1,-1
doc009008,-1,-1,1,-1
doc009009,1,-1,-1,-1
doc009010,1,-1,-1,-1
doc009011,-1,1,-1,-1
doc009012,-1,1,-1,-1
doc009013,-1,1,-1,-1
doc009014,-1,1,-1,-1
doc009015,-1,1,-1,-1
doc009016,-1,1,-1,-1
doc009017,-1,1,-1,-1
doc009018,-1,1,-1,-1
doc009019,-1,1,-1,-1
doc009020,-1,1,-1,-1
doc009021,-1,1,-1,-1
doc009022,-1,1,-1,-1
doc009023,-1,1,-1,-1
doc009024,1,1,-1,-1
doc009025,-1,-1,-1,-1
doc009026,1,-1,-1,-1
doc009027,-1,-1,1,-1
doc009028,-1,-1,1,-1
doc009029,-1,-1,1,-1
doc009030,-1,-1,1,-1
doc009031,1,-1,1,-1
doc009032,-1,-1,1,-1
doc009033,-1,1,-1,-1
doc009034,-1,-1,1,-1
doc009035,-1,1,-1,-1
doc009036,-1,-1,1,-1
doc009037,-1,-1,1,-1
doc009038,1,1,1,-1
doc009039,1,-1,-1,-1
doc009040,-1,1,-1,-1
doc009041,-1,1,-1,-1
doc009042,-1,1,-1,-1
doc009043,-1,1,-1,-1
doc009044,-1,1,-1,-1
doc009045,1,1,-1,-1
doc009046,-1,1,-1,-1
doc009047,-1,1,-1,-1
doc009048,-1,-1,1,-1
doc009049,-1,1,-1,-1
doc009050,1,-1,-1,-1
doc009051,-1,1,-1,-1
doc009052,-1,1,-1,-1
doc009053,1,-1,-1,1
doc009054,-1,1,-1,-1
doc009055,-1,1,-1,-1
doc009056,1,-1,-1,-1
doc009057,-1,1,-1,-1
doc009058,1,-1,-1,-1
doc009059,-1,1,-1,-1
doc009060,1,-1,-1,-1
doc009061,-1,1,-1,-1
doc009062,-1,1,-1,-1
doc009063,-1,1,-1,-1
doc009064,-1,-1,1,-1
doc009065,1,-1,-1,1
doc009066,1,-1,1,-1
doc009067,-1,1,-1,-1
doc009068,1,-1,1,-1
doc009069,-1,-1,1,-1
doc009070,-1,-1,1,-1
doc009071,1,-1,-1,-1
doc009072,1,-1,-1,1
doc009073,1,-1,-1,-1
doc009074,1,-1,-1,1
doc009075,-1,1,-1,-1
doc009076,-1,-1,1,-1
doc009077,-1,-1,-1,-1
doc009078,1,-1,-1,-1
doc009079,-1,1,-1,-1
doc009080,-1,1,-1,-1
doc009081,-1,1,-1,-1
doc009082,1,-1,-1,1
doc009083,1,1,-1,-1
doc009084,-1,1,-1,-1
doc009085,-1,-1,1,-1
doc009086,-1,-1,1,-1
doc009087,-1,1,-1,-1
doc009088,-1,-1,-1,-1
doc009089,-1,1,-1,-1
doc009090,-1,1,-1,-1
doc009091,-1,-1,-1,-1
doc009092,-1,1,-1,-1
doc009093,1,1,-1,-1
doc009094,1,-1,-1,1
doc009095,-1,1,-1,-1
doc009096,-1,1,-1,-1
doc009097,1,-1,-1,1
doc009098,-1,1,-1,-1
doc009099,1,-1,-1,1
doc009100,1,-1,1,-1
doc009101,-1,-1,-1,-1
doc009102,-1,1,-1,-1
doc009103,-1,-1,1,-1
doc009104,-1,1,-1,-1
doc009105,1,-1,-1,1
doc009106,1,1,-1,1
doc009107,1,-1,-1,1
doc009108,1,-1,-1,1
doc009109,-1,-1,1,-1
doc009110,-1,1,-1,-1
doc009111,-1,1,-1,-1
doc009112,-1,1,-1,-1
doc009113,-1,1,-1,-1
doc009114,1,-1,1,-1
doc009115,-1,1,-1,-1
doc009116,-1,1,-1,-1
doc009117,1,-1,-1,-1
doc009118,-1,1,-1,-1
doc009119,-1,1,-1,-1
doc009120,-1,1,-1,-1
doc009121,-1,1,-1,-1
doc009122,-1,1,-1,-1
doc009123,-1,1,-1,-1
doc009124,-1,1,-1,-1
doc009125,-1,1,-1,-1
doc009126,-1,1,-1,-1
doc009127,-1,1,-1,-1
doc009128,-1,1,-1,-1
doc009129,-1,1,-1,-1
doc009130,-1,1,-1,-1
doc009131,-1,-1,-1,-1
doc009132,-1,1,-1,-1
doc009133,1,1,-1,-1
doc009134,-1,1,-1,-1
doc009135,-1,1,-1,-1
doc009136,-1,1,-1,-1
doc009137,-1,1,-1,-1
doc009138,-1,-1,-1,-1
doc009139,-1,1,-1,-1
doc009140,1,-1,-1,-1
doc009141,1,-1,-1,1
doc009142,1,1,1,-1
doc009143,-1,1,-1,-1
doc009144,-1,-1,-1,-1
doc009145,1,-1,-1,-1
doc009146,-1,1,-1,-1
doc009147,1,-1,-1,-1
doc009148,1,-1,-1,-1
doc009149,-1,-1,-1,-1
doc009150,1,-1,-1,-1
doc009151,1,-1,-1,-1
doc009152,-1,1,-1,-1
doc009153,-1,-1,-1,-1
doc009154,-1,1,-1,-1
doc009155,-1,-1,-1,-1
doc009156,1,-1,-1,1
doc009157,-1,1,-1,-1
doc009158,-1,1,-1,-1
doc009159,-1,-1,1,-1
doc009160,1,-1,-1,1
doc009161,1,-1,-1,-1
doc009162,-1,1,-1,-1
doc009163,-1,1,-1,-1
doc009164,-1,1,-1,-1
doc009165,-1,-1,-1,-1
doc009166,-1,-1,1,-1
doc009167,1,-1,-1,-1
doc009168,-1,-1,1,-1
doc009169,-1,-1,1,-1
doc009170,1,-1,-1,-1
doc009171,1,-1,-1,-1
doc009172,1,-1,-1,1
doc009173,-1,-1,1,-1
doc009174,-1,-1,1,-1
doc009175,-1,1,-1,-1
doc009176,1,-1,-1,1
doc009177,-1,-1,1,-1
doc009178,1,-1,-1,-1
doc009179,-1,-1,1,-1
doc009180,-1,-1,1,-1
doc009181,-1,-1,1,-1
doc009182,-1,-1,1,-1
doc009183,-1,-1,1,-1
doc009184,1,-1,-1,-1
doc009185,-1,-1,1,-1
doc009186,-1,-1,1,-1
doc009187,-1,-1,1,-1
doc009188,-1,-1,1,-1
doc009189,-1,-1,1,-1
doc009190,-1,1,-1,-1
doc009191,-1,1,-1,-1
doc009192,-1,-1,1,-1
doc009193,1,-1,-1,-1
doc009194,-1,-1,-1,-1
doc009195,1,-1,-1,-1
doc009196,-1,-1,1,-1
doc009197,-1,1,-1,-1
doc009198,-1,-1,1,-1
doc009199,-1,-1,1,-1
doc009200,-1,1,-1,-1
doc009201,1,-1,-1,-1
doc009202,1,-1,-1,-1
doc009203,1,-1,-1,-1
doc009204,1,1,-1,-1
doc009205,1,-1,-1,-1
doc009206,-1,-1,1,-1
doc009207,1,-1,-1,-1
doc009208,1,-1,-1,1
doc009209,1,-1,1,1
doc009210,1,-1,1,1
doc009211,-1,-1,-1,-1
doc009212,1,-1,-1,1
doc009213,-1,1,-1,-1
doc009214,-1,-1,1,-1
doc009215,1,-1,-1,-1
doc009216,-1,1,-1,-1
doc009217,-1,1,-1,-1
doc009218,1,-1,1,-1
doc009219,1,-1,-1,-1
doc009220,-1,1,-1,-1
doc009221,1,-1,-1,-1
doc009222,1,-1,1,-1
doc009223,-1,1,-1,-1
doc009224,1,-1,-1,-1
doc009225,1,-1,1,-1
doc009226,-1,-1,1,-1
doc009227,-1,-1,1,-1
doc009228,-1,1,-1,-1
doc009229,1,-1,-1,1
doc009230,-1,-1,1,-1
doc009231,-1,-1,1,-1
doc009232,-1,-1,1,-1
doc009233,-1,1,-1,-1
doc009234,-1,1,-1,-1
doc009235,-1,1,-1,-1
doc009236,-1,1,-1,-1
doc009237,-1,1,-1,-1
doc009238,-1,1,-1,-1
doc009239,-1,1,-1,-1
doc009240,-1,1,-1,-1
doc009241,-1,-1,1,-1
doc009242,-1,-1,1,-1
doc009243,-1,-1,1,-1
doc009244,-1,-1,-1,-1
doc009245,-1,1,-1,-1
doc009246,-1,1,-1,-1
doc009247,-1,-1,1,-1
doc009248,-1,1,-1,-1
doc009249,1,-1,1,-1
doc009250,-1,-1,-1,-1
doc009251,-1,-1,-1,-1
doc009252,-1,-1,1,-1
doc009253,-1,-1,1,-1
doc009254,-1,1,-1,-1
doc009255,1,-1,-1,-1
doc009256,-1,1,-1,-1
doc009257,1,-1,-1,-1
doc009258,1,-1,-1,1
doc009259,-1,-1,1,-1
doc009260,-1,-1,1,-1
doc009261,-1,-1,1,-1
doc009262,1,-1,-1,-1
doc009263,-1,-1,1,-1
doc009264,1,-1,-1,-1
doc009265,1,1,-1,-1
doc009266,-1,-1,1,-1
doc009267,-1,1,-1,-1
doc009268,-1,1,-1,-1
doc009269,-1,1,-1,-1
doc009270,-1,-1,-1,-1
doc009271,-1,1,-1,-1
doc009272,-1,1,-1,-1
doc009273,-1,-1,1,-1
doc009274,-1,1,-1,-1
doc009275,-1,-1,1,-1
doc009276,1,-1,1,-1
doc009277,1,-1,-1,-1
doc009278,-1,-1,1,-1
doc009279,1,-1,-1,1
doc009280,-1,1,-1,-1
doc009281,1,-1,-1,-1
doc009282,1,-1,-1,-1
doc009283,1,-1,-1,-1
doc009284,-1,1,-1,-1
doc009285,1,-1,1,-1
doc009286,-1,1,-1,-1
doc009287,-1,-1,1,-1
doc009288,-1,-1,1,-1
doc009289,-1,-1,-1,-1
doc009290,-1,-1,1,-1
doc009291,-1,-1,-1,-1
doc009292,-1,-1,-1,-1
doc009293,-1,-1,-1,-1
doc009294,1,-1,-1,-1
doc009295,-1,-1,-1,-1
doc009296,-1,-1,-1,-1
doc009297,-1,-1,-1,-1
doc009298,-1,-1,1,-1
doc009299,-1,1,-1,-1
doc009300,-1,-1,1,-1
doc009301,1,-1,-1,1
doc009302,-1,-1,1,-1
doc009303,-1,-1,1,-1
doc009304,-1,-1,1,-1
doc009305,-1,-1,1,-1
doc009306,-1,-1,-1,-1
doc009307,1,1,-1,-1
doc009308,-1,-1,-1,-1
doc009309,-1,-1,1,-1
doc009310,-1,-1,1,-1
doc009311,1,-1,1,-1
doc009312,-1,-1,-1,-1
doc009313,-1,1,-1,-1
doc009314,-1,1,-1,-1
doc009315,-1,1,-1,-1
doc009316,-1,1,-1,-1
doc009317,-1,1,-1,-1
doc009318,-1,1,-1,-1
doc009319,1,1,-1,-1
doc009320,-1,1,-1,-1
doc009321,1,-1,-1,-1
doc009322,-1,1,-1,-1
doc009323,-1,1,-1,-1
doc009324,-1,1,-1,-1
doc009325,-1,1,-1,-1
doc009326,1,-1,1,-1
doc009327,-1,1,-1,-1
doc009328,1,-1,-1,-1
doc009329,1,-1,-1,-1
doc009330,1,-1,-1,1
doc009331,-1,-1,1,-1
doc009332,-1,-1,1,-1
doc009333,-1,-1,-1,-1
doc009334,-1,-1,-1,-1
doc009335,-1,1,-1,-1
doc009336,1,-1,-1,-1
doc009337,-1,1,-1,-1
doc009338,-1,-1,-1,-1
doc009339,1,-1,-1,-1
doc009340,-1,1,-1,-1
doc009341,-1,-1,1,-1
doc009342,-1,1,-1,-1
doc009343,-1,1,-1,-1
doc009344,-1,1,-1,-1
doc009345,-1,1,-1,-1
doc009346,-1,1,-1,-1
doc009347,-1,1,-1,-1
doc009348,-1,1,-1,-1
doc009349,-1,1,-1,-1
doc009350,1,-1,-1,-1
doc009351,-1,-1,1,-1
doc009352,-1,-1,1,-1
doc009353,-1,-1,1,-1
doc009354,-1,1,-1,-1
doc009355,-1,1,-1,-1
doc009356,1,1,-1,-1
doc009357,1,-1,-1,-1
doc009358,-1,1,-1,-1
doc009359,1,-1,1,-1
doc009360,-1,-1,-1,-1
doc009361,-1,1,-1,-1
doc009362,1,-1,-1,1
doc009363,1,-1,-1,-1
doc009364,1,-1,-1,1
doc009365,1,-1,-1,-1
doc009366,-1,-1,-1,-1
doc009367,1,-1,-1,1
doc009368,-1,1,-1,-1
doc009369,1,-1,-1,1
doc009370,1,-1,-1,-1
doc009371,1,-1,-1,1
doc009372,1,-1,-1,1
doc009373,1,-1,-1,1
doc009374,1,-1,-1,1
doc009375,1,-1,-1,1
doc009376,1,-1,-1,1
doc009377,1,-1,-1,1
doc009378,1,-1,-1,1
doc009379,1,-1,-1,-1
doc009380,1,-1,-1,-1
doc009381,1,-1,-1,-1
doc009382,1,-1,-1,-1
doc009383,-1,1,-1,-1
doc009384,1,-1,-1,-1
doc009385,-1,1,-1,-1
doc009386,1,-1,-1,-1
doc009387,1,-1,-1,1
doc009388,-1,-1,1,-1
doc009389,-1,-1,1,-1
doc009390,1,-1,-1,-1
doc009391,1,-1,1,-1
doc009392,1,-1,-1,1
doc009393,1,-1,-1,-1
doc009394,1,-1,-1,-1
doc009395,-1,1,-1,-1
doc009396,1,-1,-1,-1
doc009397,1,-1,-1,1
doc009398,-1,1,-1,-1
doc009399,-1,-1,1,-1
doc009400,1,-1,-1,-1
doc009401,-1,1,-1,-1
doc009402,1,-1,-1,-1
doc009403,1,-1,-1,-1
doc009404,1,-1,-1,-1
doc009405,-1,-1,1,-1
doc009406,1,-1,-1,1
doc009407,1,-1,-1,-1
doc009408,1,-1,-1,-1
doc009409,1,-1,-1,-1
doc009410,-1,-1,1,-1
doc009411,-1,-1,1,-1
doc009412,1,-1,-1,-1
doc009413,-1,1,-1,-1
doc009414,1,-1,-1,-1
doc009415,1,-1,-1,-1
doc009416,-1,1,-1,-1
doc009417,1,-1,-1,-1
doc009418,-1,-1,1,-1
doc009419,-1,1,-1,-1
doc009420,-1,1,-1,-1
doc009421,-1,1,-1,-1
doc009422,-1,-1,1,-1
doc009423,-1,-1,1,-1
doc009424,-1,-1,1,-1
doc009425,-1,-1,-1,-1
doc009426,-1,1,-1,-1
doc009427,-1,-1,1,-1
doc009428,-1,1,-1,-1
doc009429,-1,1,-1,-1
doc009430,-1,-1,1,-1
doc009431,1,-1,-1,-1
doc009432,1,-1,-1,-1
doc009433,1,-1,-1,-1
doc009434,-1,-1,1,-1
doc009435,-1,-1,-1,-1
doc009436,-1,-1,1,-1
doc009437,1,-1,-1,1
doc009438,-1,-1,1,-1
doc009439,-1,-1,1,-1
doc009440,-1,-1,1,-1
doc009441,1,-1,-1,-1
doc009442,1,-1,-1,-1
doc009443,-1,-1,1,-1
doc009444,-1,-1,1,-1
doc009445,-1,-1,1,-1
doc009446,-1,-1,1,-1
doc009447,1,-1,-1,1
doc009448,-1,1,-1,-1
doc009449,1,-1,-1,-1
doc009450,-1,-1,1,-1
doc009451,-1,-1,-1,-1
doc009452,-1,1,-1,-1
doc009453,-1,1,-1,-1
doc009454,-1,1,-1,-1
doc009455,-1,1,-1,-1
doc009456,-1,1,-1,-1
doc009457,-1,1,-1,-1
doc009458,-1,1,-1,-1
doc009459,-1,1,-1,-1
doc009460,-1,1,-1,-1
doc009461,-1,1,-1,-1
doc009462,-1,1,-1,-1
doc009463,1,1,-1,-1
doc009464,1,-1,-1,-1
doc009465,1,1,-1,-1
doc009466,-1,1,-1,-1
doc009467,-1,-1,1,-1
doc009468,-1,-1,1,-1
doc009469,-1,-1,1,-1
doc009470,-1,-1,1,-1
doc009471,-1,-1,1,-1
doc009472,-1,1,-1,-1
doc009473,-1,1,-1,-1
doc009474,-1,-1,1,-1
doc009475,-1,-1,-1,-1
doc009476,1,-1,-1,1
doc009477,1,1,-1,-1
doc009478,-1,1,-1,-1
doc009479,1,1,-1,-1
doc009480,-1,-1,1,-1
doc009481,-1,-1,-1,-1
doc009482,-1,-1,1,-1
doc009483,-1,-1,-1,-1
doc009484,-1,-1,1,-1
doc009485,-1,-1,1,-1
doc009486,-1,-1,-1,-1
doc009487,-1,-1,1,-1
doc009488,-1,-1,-1,-1
doc009489,-1,-1,-1,-1
doc009490,-1,1,-1,-1
doc009491,-1,1,-1,-1
doc009492,-1,1,-1,-1
doc009493,1,1,-1,-1
doc009494,-1,-1,1,-1
doc009495,-1,-1,-1,-1
doc009496,-1,1,-1,-1
doc009497,-1,-1,-1,-1
doc009498,-1,-1,1,-1
doc009499,-1,-1,-1,-1
doc009500,-1,1,-1,-1
doc009501,-1,-1,-1,-1
doc009502,-1,-1,-1,-1
doc009503,-1,-1,1,-1
doc009504,-1,-1,-1,-1
doc009505,-1,-1,-1,-1
doc009506,-1,-1,-1,-1
doc009507,-1,-1,-1,-1
doc009508,-1,-1,-1,-1
doc009509,-1,-1,-1,-1
doc009510,-1,-1,-1,-1
doc009511,-1,-1,-1,-1
doc009512,-1,-1,-1,-1
doc009513,-1,-1,-1,-1
doc009514,-1,-1,-1,-1
doc009515,-1,-1,1,-1
doc009516,-1,-1,1,-1
doc009517,-1,-1,-1,-1
doc009518,-1,-1,-1,-1
doc009519,-1,-1,-1,-1
doc009520,-1,-1,-1,-1
doc009521,-1,-1,-1,-1
doc009522,-1,-1,-1,-1
doc009523,-1,-1,-1,-1
doc009524,-1,-1,-1,-1
doc009525,-1,-1,-1,-1
doc009526,-1,-1,-1,-1
doc009527,-1,-1,-1,-1
doc009528,-1,-1,-1,-1
doc009529,-1,-1,-1,-1
doc009530,-1,-1,1,-1
doc009531,1,-1,-1,1
doc009532,-1,1,-1,-1
doc009533,1,-1,-1,1
doc009534,-1,1,-1,-1
doc009535,-1,1,-1,-1
doc009536,1,-1,-1,1
doc009537,1,-1,-1,1
doc009538,1,-1,-1,1
doc009539,-1,1,-1,-1
doc009540,-1,1,-1,-1
doc009541,-1,-1,-1,-1
doc009542,-1,-1,1,-1
doc009543,1,1,-1,-1
doc009544,-1,1,-1,-1
doc009545,-1,-1,1,-1
doc009546,-1,-1,1,-1
doc009547,-1,-1,1,-1
doc009548,-1,-1,1,-1
doc009549,1,-1,-1,-1
doc009550,1,-1,-1,-1
doc009551,1,-1,-1,-1
doc009552,-1,-1,1,-1
doc009553,1,1,-1,-1
doc009554,1,-1,-1,-1
doc009555,1,1,-1,-1
doc009556,1,-1,-1,-1
doc009557,1,-1,-1,-1
doc009558,-1,-1,1,-1
doc009559,1,-1,-1,1
doc009560,-1,-1,1,-1
doc009561,-1,-1,1,-1
doc009562,-1,-1,1,-1
doc009563,-1,-1,1,-1
doc009564,-1,-1,1,-1
doc009565,-1,-1,1,-1
doc009566,-1,-1,1,-1
doc009567,-1,-1,1,-1
doc009568,-1,-1,1,-1
doc009569,1,-1,-1,-1
doc009570,-1,1,-1,-1
doc009571,-1,1,-1,-1
doc009572,-1,1,-1,-1
doc009573,1,-1,-1,-1
doc009574,-1,-1,1,-1
doc009575,1,-1,-1,1
doc009576,-1,-1,1,-1
doc009577,-1,-1,1,-1
